,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
85288,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
85313,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85314,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85315,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
85316,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85331,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
85362,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
85363,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85366,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85378,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85380,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-06,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85415,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85417,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85430,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85460,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
85464,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85465,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
85468,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85471,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1100.0,L,D106,20568,YMCA of Palmerston,1100.0,nt
85484,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
85485,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85486,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
85487,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
85521,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85528,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85529,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,42029,Defence Establishment Berrimah,1000.0,nt
85544,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85570,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1200.0,L,D106,4282,Crystal Pool Maintenance,1200.0,nt
85571,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85578,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85592,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85594,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,42025,RAAF Base Darwin - Pool,1000.0,nt
85596,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
85599,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
85606,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1060.0,L,D106,20568,YMCA of Palmerston,1060.0,nt
85607,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-05,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85636,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
85637,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85638,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
85641,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85653,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,400.0,L,D106,42032,Robertson Army Barracks North Pool,400.0,nt
85661,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
85665,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85668,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85672,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85714,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85720,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85747,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85748,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85763,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1200.0,L,D106,20568,YMCA of Palmerston,1200.0,nt
85764,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85767,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85783,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
85784,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85787,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,42032,Robertson Army Barracks North Pool,1500.0,nt
85788,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
85820,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
85826,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85828,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,4282,Crystal Pool Maintenance,1500.0,nt
85829,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85849,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85879,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85888,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85889,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
85892,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
85897,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-04,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
85916,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85917,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
85959,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85965,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85979,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
85980,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
85981,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
85983,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,50772,Leanyer Lake Recreation Park,1000.0,nt
85984,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
85986,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,49921,Peter McAulay Centre,1000.0,nt
85987,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
85988,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,42025,RAAF Base Darwin - Pool,1000.0,nt
86023,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86025,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86047,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
86048,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
86049,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
86050,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
86051,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86058,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1800.0,L,D106,20568,YMCA of Palmerston,1800.0,nt
86088,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
86089,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86098,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86117,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86120,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86124,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
86154,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
86162,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
86165,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86167,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86185,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
86188,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-03,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86223,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,42025,RAAF Base Darwin - Pool,1000.0,nt
86226,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86236,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1200.0,L,D106,50772,Leanyer Lake Recreation Park,1200.0,nt
86237,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,42029,Defence Establishment Berrimah,1000.0,nt
86238,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,42032,Robertson Army Barracks North Pool,1500.0,nt
86240,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1400.0,L,D106,20568,YMCA of Palmerston,1400.0,nt
86243,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86259,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86303,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
86307,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
86308,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
86328,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
86331,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86332,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,2000.0,L,D106,4282,Crystal Pool Maintenance,2000.0,nt
86334,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,42030,Larrakeah Army Barracks,1000.0,nt
86371,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
86378,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1100.0,L,D106,50772,Leanyer Lake Recreation Park,1100.0,nt
86381,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86401,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86430,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
86431,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86441,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
86442,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
86443,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1500.0,nt
86445,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86459,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86467,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86468,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1000.0,L,D106,35574,Darwin Turf Club,1000.0,nt
86472,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-02,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86487,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
86501,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1100.0,L,D106,20568,YMCA of Palmerston,1100.0,nt
86508,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,2000.0,L,D106,4282,Crystal Pool Maintenance,2000.0,nt
86509,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,42031,Robertson Army Barracks South Pool,1000.0,nt
86510,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1400.0,L,D106,50772,Leanyer Lake Recreation Park,1400.0,nt
86514,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86516,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,42032,Robertson Army Barracks North Pool,1000.0,nt
86558,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1300.0,L,D106,4282,Crystal Pool Maintenance,1300.0,nt
86565,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
86568,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86589,41968,PoolWerx Darwin,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,49921,Peter McAulay Centre,1000.0,nt
86590,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1400.0,L,D106,50772,Leanyer Lake Recreation Park,1400.0,nt
86591,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86592,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1500.0,L,D106,19366,Figleaf Pty Ltd t/as,1500.0,nt
86622,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86632,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
86653,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
86654,20868,Gatt Enterprises Pty Ltd,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,39626,Calipso Pools & Spas - Toupein Rd,1000.0,nt
86656,4318,Dept of Health & Community Services,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4318,Dept of Health & Community Services,1000.0,nt
86657,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86660,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1450.0,L,D106,50772,Leanyer Lake Recreation Park,1450.0,nt
86674,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,W205,39894,Ascott Turf Club,1000.0,nt
86700,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
86713,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1500.0,L,D106,20568,YMCA of Palmerston,1500.0,nt
86714,19366,Figleaf Pty Ltd t/as,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,19366,Figleaf Pty Ltd t/as,1000.0,nt
86736,20568,YMCA of Palmerston,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1100.0,L,D106,50772,Leanyer Lake Recreation Park,1100.0,nt
86737,4282,Crystal Pool Maintenance,SODHYP12-B,Sodium Hypochlorite 12.5% (bulk),2011-01,1000.0,L,D106,4282,Crystal Pool Maintenance,1000.0,nt
