,Sold-To Party,Name 1,Material,Description,Delivery Date,Confirmed Quantity,Sales Unit,Plant,Ship-To Party,Ship-to party name 1,Quantity in L,state of Sold-To Party
197643,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
197645,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,9661,Launceston CC - First Basin,1000.0,tas
197646,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2000.0,L,T300,9660,Launceston Aquatic Centre,2000.0,tas
197670,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
197754,49063,Tasracing Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,800.0,L,T300,49063,Tasracing Pty Ltd,800.0,tas
197757,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,4100.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,4100.0,tas
197759,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,16907,Hobart Aquatic Centre,1000.0,tas
197760,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
197768,8102,Tas-Isle Trading Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1600.0,L,T300,8102,Tas-Isle Trading Pty Ltd,1600.0,tas
197948,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,3000.0,L,T300,25747,Hunters Products - Launceston,3000.0,tas
197959,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
197960,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,9661,Launceston CC - First Basin,1000.0,tas
197988,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,5000.0,L,T300,46593,AETV POWER STATION,5000.0,tas
198021,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2500.0,L,T300,9577,Burnie Aquatic Centre,2500.0,tas
198035,9587,Circular Head Swimming Pool,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2000.0,L,T300,9588,Circular Head Swimming Pool,2000.0,tas
198039,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,1000.0,tas
198067,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2000.0,L,T300,16907,Hobart Aquatic Centre,2000.0,tas
198068,52733,YMCA of Hobart,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,3000.0,L,T300,52733,YMCA of Hobart,3000.0,tas
198078,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,2000.0,L,T300,38589,Rokeby WTP,2000.0,tas
198084,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-12,1000.0,L,T300,38742,Oatlands WTP,1000.0,tas
198226,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,3000.0,L,T300,9660,Launceston Aquatic Centre,3000.0,tas
198227,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1000.0,L,T300,9661,Launceston CC - First Basin,1000.0,tas
198228,9751,West Tamar Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1500.0,L,T300,9586,Riverside Pool - West Tamar Council,1500.0,tas
198273,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,5000.0,L,T300,9577,Burnie Aquatic Centre,5000.0,tas
198363,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2000.0,L,T300,46343,Cambridge Treatment Plant,2000.0,tas
198365,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2000.0,L,T300,9590,Rosny WWTP,2000.0,tas
198421,8102,Tas-Isle Trading Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2400.0,L,T300,8102,Tas-Isle Trading Pty Ltd,2400.0,tas
198435,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,4000.0,L,T300,25747,Hunters Products - Launceston,4000.0,tas
198482,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1000.0,L,T300,9661,Launceston CC - First Basin,1000.0,tas
198483,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
198520,49063,Tasracing Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1000.0,L,T300,49063,Tasracing Pty Ltd,1000.0,tas
198521,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1500.0,L,T300,47477,YMCA of Hobart Inc.,1500.0,tas
198523,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2500.0,L,T300,16907,Hobart Aquatic Centre,2500.0,tas
198564,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,2000.0,tas
198565,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1000.0,L,T300,19604,Latrobe WWTP,1000.0,tas
198571,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,3000.0,L,T300,9577,Burnie Aquatic Centre,3000.0,tas
198708,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1200.0,L,T300,9661,Launceston CC - First Basin,1200.0,tas
198765,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,5000.0,L,T300,46593,AETV POWER STATION,5000.0,tas
198768,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1500.0,L,T300,9660,Launceston Aquatic Centre,1500.0,tas
198769,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,5000.0,L,T300,25747,Hunters Products - Launceston,5000.0,tas
198808,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1500.0,L,T300,16907,Hobart Aquatic Centre,1500.0,tas
198818,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,3100.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,3100.0,tas
198827,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,6000.0,L,T300,9577,Burnie Aquatic Centre,6000.0,tas
198852,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1500.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,1500.0,tas
198889,8050,Norske Skog Paper Mills Aust. Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,700.0,L,T300,8050,Norske Skog Paper Mills Aust. Ltd,700.0,tas
198984,9751,West Tamar Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1700.0,L,T300,9586,Riverside Pool - West Tamar Council,1700.0,tas
198992,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
198996,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,1200.0,L,T300,9661,Launceston CC - First Basin,1200.0,tas
199008,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-11,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
199271,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1500.0,L,T300,16906,Richmond Treatment Plant,1500.0,tas
199272,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,6000.0,L,T300,38589,Rokeby WTP,6000.0,tas
199314,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1500.0,L,T300,9590,Rosny WWTP,1500.0,tas
199315,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1500.0,L,T300,47477,YMCA of Hobart Inc.,1500.0,tas
199316,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2500.0,L,T300,16907,Hobart Aquatic Centre,2500.0,tas
199430,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,6000.0,L,T300,46593,AETV POWER STATION,6000.0,tas
199431,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
199432,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
199467,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,4000.0,L,T300,9577,Burnie Aquatic Centre,4000.0,tas
199468,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1000.0,L,T300,38729,Deloraine Water Treatment Plant,1000.0,tas
199469,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1500.0,L,T300,19604,Latrobe WWTP,1500.0,tas
199521,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2000.0,L,T300,46343,Cambridge Treatment Plant,2000.0,tas
199523,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1850.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,1850.0,tas
199524,8102,Tas-Isle Trading Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2400.0,L,T300,8102,Tas-Isle Trading Pty Ltd,2400.0,tas
199679,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,8800.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,8800.0,tas
199692,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,5000.0,L,T300,9577,Burnie Aquatic Centre,5000.0,tas
199693,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,3000.0,tas
199703,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,800.0,L,T300,47477,YMCA of Hobart Inc.,800.0,tas
199712,49063,Tasracing Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1000.0,L,T300,49063,Tasracing Pty Ltd,1000.0,tas
199714,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2500.0,L,T300,16907,Hobart Aquatic Centre,2500.0,tas
199750,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3000.0,L,T300,9660,Launceston Aquatic Centre,3000.0,tas
199751,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3000.0,L,T300,25747,Hunters Products - Launceston,3000.0,tas
200133,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,4000.0,L,T300,25747,Hunters Products - Launceston,4000.0,tas
200134,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
200136,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3000.0,L,T300,46593,AETV POWER STATION,3000.0,tas
200141,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
200199,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3500.0,L,T300,16907,Hobart Aquatic Centre,3500.0,tas
200200,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
200211,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1500.0,L,T300,9590,Rosny WWTP,1500.0,tas
200212,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,3500.0,L,T300,38589,Rokeby WTP,3500.0,tas
200216,8050,Norske Skog Paper Mills Aust. Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-10,1000.0,L,T300,8050,Norske Skog Paper Mills Aust. Ltd,1000.0,tas
200235,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,3000.0,tas
200236,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,1800.0,L,T300,19604,Latrobe WWTP,1800.0,tas
200237,9576,Burnie City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,4000.0,L,T300,9577,Burnie Aquatic Centre,4000.0,tas
200301,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,600.0,L,T300,16906,Richmond Treatment Plant,600.0,tas
200309,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,5200.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,5200.0,tas
200509,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,1500.0,L,T300,9660,Launceston Aquatic Centre,1500.0,tas
200517,9751,West Tamar Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,1500.0,L,T300,9586,Riverside Pool - West Tamar Council,1500.0,tas
200563,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,1500.0,L,T300,16907,Hobart Aquatic Centre,1500.0,tas
200564,52733,YMCA of Hobart,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,4000.0,L,T300,52733,YMCA of Hobart,4000.0,tas
200589,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
200660,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3500.0,L,T300,38589,Rokeby WTP,3500.0,tas
200735,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3500.0,L,T300,16907,Hobart Aquatic Centre,3500.0,tas
200869,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,2500.0,L,T300,9660,Launceston Aquatic Centre,2500.0,tas
200870,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3000.0,L,T300,25747,Hunters Products - Launceston,3000.0,tas
200895,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3000.0,L,T300,46593,AETV POWER STATION,3000.0,tas
200912,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
200914,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-09,3100.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,3100.0,tas
201025,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
201061,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1500.0,L,T300,19604,Latrobe WWTP,1500.0,tas
201073,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,2000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,2000.0,tas
201180,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,3000.0,L,T300,25747,Hunters Products - Launceston,3000.0,tas
201196,49063,Tasracing Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1000.0,L,T300,49063,Tasracing Pty Ltd,1000.0,tas
201204,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,2000.0,L,T300,16907,Hobart Aquatic Centre,2000.0,tas
201205,8102,Tas-Isle Trading Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1200.0,L,T300,8102,Tas-Isle Trading Pty Ltd,1200.0,tas
201286,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,3000.0,L,T300,9660,Launceston Aquatic Centre,3000.0,tas
201344,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,7000.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,7000.0,tas
201441,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,3000.0,L,T300,25747,Hunters Products - Launceston,3000.0,tas
201498,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,6500.0,L,T300,38589,Rokeby WTP,6500.0,tas
201522,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1000.0,L,T300,38589,Rokeby WTP,1000.0,tas
201526,8050,Norske Skog Paper Mills Aust. Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,700.0,L,T300,8050,Norske Skog Paper Mills Aust. Ltd,700.0,tas
201583,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1800.0,L,T300,19604,Latrobe WWTP,1800.0,tas
201596,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1500.0,L,T300,38729,Deloraine Water Treatment Plant,1500.0,tas
201597,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,3000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,3000.0,tas
201610,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1500.0,L,T300,16907,Hobart Aquatic Centre,1500.0,tas
201611,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
201613,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,2000.0,L,T300,9590,Rosny WWTP,2000.0,tas
201614,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,1000.0,L,T300,16906,Richmond Treatment Plant,1000.0,tas
201630,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-08,4000.0,L,T300,46593,AETV POWER STATION,4000.0,tas
201726,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2000.0,L,T300,9660,Launceston Aquatic Centre,2000.0,tas
201770,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,4000.0,L,T300,38589,Rokeby WTP,4000.0,tas
201775,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
201785,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,3000.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,3000.0,tas
201796,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,4000.0,L,T300,25747,Hunters Products - Launceston,4000.0,tas
201887,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2000.0,L,T300,16907,Hobart Aquatic Centre,2000.0,tas
201905,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2000.0,L,T300,46343,Cambridge Treatment Plant,2000.0,tas
202027,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,4000.0,L,T300,46593,AETV POWER STATION,4000.0,tas
202030,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,1500.0,L,T300,9660,Launceston Aquatic Centre,1500.0,tas
202031,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2000.0,L,T300,25747,Hunters Products - Launceston,2000.0,tas
202159,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
202160,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,2000.0,L,T300,16907,Hobart Aquatic Centre,2000.0,tas
202161,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,3200.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,3200.0,tas
202174,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,3000.0,L,T300,9590,Rosny WWTP,3000.0,tas
202187,8102,Tas-Isle Trading Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,1500.0,L,T300,8102,Tas-Isle Trading Pty Ltd,1500.0,tas
202189,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,1000.0,L,T300,19604,Latrobe WWTP,1000.0,tas
202254,9739,Fonterra Australia - Devonport*,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-07,6000.0,L,T300,9741,Fonterra (Ex UMT) - Wynyard,6000.0,tas
202330,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,2000.0,L,T300,9660,Launceston Aquatic Centre,2000.0,tas
202386,46185,AETV Power Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,4000.0,L,T300,46593,AETV POWER STATION,4000.0,tas
202396,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,2500.0,L,T300,38622,George Town WWTP,2500.0,tas
202466,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1000.0,L,T300,9590,Rosny WWTP,1000.0,tas
202467,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1000.0,L,T300,16906,Richmond Treatment Plant,1000.0,tas
202469,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,2500.0,L,T300,16907,Hobart Aquatic Centre,2500.0,tas
202554,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
202577,49063,Tasracing Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,600.0,L,T300,49063,Tasracing Pty Ltd,600.0,tas
202586,47805,Ben Lomond Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1500.0,L,T300,38729,Deloraine Water Treatment Plant,1500.0,tas
202627,47827,Cradle Mountain Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1500.0,L,T300,19604,Latrobe WWTP,1500.0,tas
202648,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,2500.0,L,T300,38741,Huonville WWTP (Ranelagh),2500.0,tas
202651,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,3000.0,L,T300,38589,Rokeby WTP,3000.0,tas
202677,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,3000.0,L,T300,9660,Launceston Aquatic Centre,3000.0,tas
202678,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
202712,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,6000.0,L,T300,38589,Rokeby WTP,6000.0,tas
202713,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1000.0,L,T300,38742,Oatlands WTP,1000.0,tas
202735,47817,Southern Water,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,7000.0,L,T300,9648,Huon Valley SODHYP13-B Milk Run,7000.0,tas
202751,8050,Norske Skog Paper Mills Aust. Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,700.0,L,T300,8050,Norske Skog Paper Mills Aust. Ltd,700.0,tas
202782,47477,YMCA of Hobart Inc.,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,1000.0,L,T300,47477,YMCA of Hobart Inc.,1000.0,tas
202788,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-06,3000.0,L,T300,16907,Hobart Aquatic Centre,3000.0,tas
203046,9642,Hunters Products (Tas) Pty Ltd,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-05,3500.0,L,T300,25747,Hunters Products - Launceston,3500.0,tas
203047,9659,Launceston City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-05,3000.0,L,T300,9660,Launceston Aquatic Centre,3000.0,tas
203086,9634,Hobart City Council,SODHYP13-B,SODIUM HYPOCHLORITE 13% - BULK,2012-05,1500.0,L,T300,16907,Hobart Aquatic Centre,1500.0,tas
